攻角,MA,实际MA,实际转速,角速度,label
-5.0,0.7,0.70012,1673.533,0.2,1
-4.946000000000001,0.7,0.7002,1672.99,0.2,1
-4.843999999999999,0.7,0.70014,1672.88,0.2,1
-4.748,0.7,0.70015,1672.88,0.2,1
-4.646,0.7,0.70028,1672.88,0.2,1
-4.544,0.7,0.7005600000000001,1672.5,0.2,1
-4.448,0.7,0.70107,1672.94,0.2,1
-4.346,0.7,0.70148,1672.44,0.2,1
-4.246,0.7,0.70177,1672.33,0.2,1
-4.15,0.7,0.7020000000000001,1672.33,0.2,1
-4.044,0.7,0.70215,1672.0,0.2,1
-3.95,0.7,0.7024,1671.13,0.2,1
-3.85,0.7,0.7026600000000001,1671.46,0.2,1
-3.75,0.7,0.7025600000000001,1669.7,0.2,1
-3.654,0.7,0.70265,1669.42,0.2,1
-3.554,0.7,0.7025600000000001,1668.32,0.2,1
-3.45,0.7,0.7024100000000001,1668.32,0.2,1
-3.35,0.7,0.70203,1668.32,0.2,1
-3.25,0.7,0.7017,1663.22,0.2,1
-3.15,0.7,0.70111,1661.29,0.2,1
-3.048,0.7,0.7006,1659.86,0.2,1
-2.946,0.7,0.7002,1657.61,0.2,1
-2.846,0.7,0.69981,1657.61,0.2,1
-2.748,0.7,0.6994199999999999,1657.61,0.2,1
-2.6460000000000004,0.7,0.6990000000000001,1654.76,0.2,1
-2.546,0.7,0.6986899999999999,1654.81,0.2,1
-2.448,0.7,0.6985399999999999,1654.37,0.2,1
-2.346,0.7,0.69852,1654.37,0.2,1
-2.25,0.7,0.6985899999999999,1654.37,0.2,1
-2.146,0.7,0.6987800000000001,1655.91,0.2,1
-2.046,0.7,0.69892,1655.91,0.2,1
-1.946,0.7,0.69923,1655.91,0.2,1
-1.8459999999999999,0.7,0.69948,1655.91,0.2,1
-1.746,0.7,0.69976,1659.04,0.2,1
-1.646,0.7,0.70016,1659.26,0.2,1
-1.548,0.7,0.70045,1659.26,0.2,1
-1.446,0.7,0.70068,1659.26,0.2,1
-1.3459999999999999,0.7,0.70101,1659.75,0.2,1
-1.248,0.7,0.70131,1659.04,0.2,1
-1.148,0.7,0.70168,1659.32,0.2,1
-1.05,0.7,0.70182,1658.33,0.2,1
-0.95,0.7,0.70181,1658.33,0.2,1
-0.85,0.7,0.7017100000000001,1657.5,0.2,1
-0.752,0.7,0.7015100000000001,1657.5,0.2,1
-0.65,0.7,0.7015,1657.5,0.2,1
-0.55,0.7,0.70124,1657.5,0.2,1
-0.44799999999999995,0.7,0.70102,1655.47,0.2,1
-0.35,0.7,0.70087,1655.47,0.2,1
-0.25,0.7,0.70068,1655.47,0.2,1
-0.15,0.7,0.7005,1654.04,0.2,1
-0.046,0.7,0.70036,1653.55,0.2,1
0.0,0.7,0.6995,1651.9779999999998,0.2,-1
0.05,0.7,0.70035,1654.04,0.2,1
0.076,0.7,0.70796,1662.67,0.2,-1
0.15,0.7,0.70023,1654.04,0.2,1
0.254,0.7,0.7002,1653.71,0.2,1
0.354,0.7,0.70024,1653.99,0.2,1
0.39899999999999997,0.7,0.7094699999999999,1668.98,0.2,-1
0.452,0.7,0.70018,1654.54,0.2,1
0.552,0.7,0.70011,1654.54,0.2,1
0.652,0.7,0.70018,1654.43,0.2,1
0.752,0.7,0.70033,1654.59,0.2,1
0.852,0.7,0.70038,1654.59,0.2,1
0.9540000000000001,0.7,0.7004199999999999,1655.03,0.2,1
0.965,0.7,0.70995,1677.44,0.2,-1
1.052,0.7,0.7004600000000001,1655.14,0.2,1
1.1540000000000001,0.7,0.7004,1654.81,0.2,1
1.252,0.7,0.70039,1654.81,0.2,1
1.3519999999999999,0.7,0.70048,1654.92,0.2,1
1.452,0.7,0.70039,1654.76,0.2,1
1.5519999999999998,0.7,0.70033,1654.65,0.2,1
1.652,0.7,0.70028,1654.98,0.2,1
1.706,0.7,0.70958,1679.69,0.2,-1
1.754,0.7,0.7003199999999999,1654.98,0.2,1
1.85,0.7,0.70031,1654.81,0.2,1
1.954,0.7,0.70025,1654.81,0.2,1
2.0540000000000003,0.7,0.70009,1654.92,0.2,1
2.154,0.7,0.70002,1654.65,0.2,1
2.252,0.7,0.6998800000000001,1654.65,0.2,1
2.356,0.7,0.6996600000000001,1654.65,0.2,1
2.456,0.7,0.69962,1655.25,0.2,1
2.556,0.7,0.69958,1655.25,0.2,1
2.6519999999999997,0.7,0.6994600000000001,1655.36,0.2,1
2.6639999999999997,0.7,0.70857,1686.45,0.2,-1
2.752,0.7,0.6995100000000001,1655.36,0.2,1
2.8539999999999996,0.7,0.6995,1655.85,0.2,1
2.952,0.7,0.69971,1656.79,0.2,1
3.054,0.7,0.69977,1656.79,0.2,1
3.1519999999999997,0.7,0.69973,1656.79,0.2,1
3.252,0.7,0.6996600000000001,1656.79,0.2,1
3.3539999999999996,0.7,0.69953,1657.39,0.2,1
3.4539999999999997,0.7,0.69957,1657.39,0.2,1
3.55,0.7,0.6995399999999999,1658.27,0.2,1
3.654,0.7,0.69948,1658.99,0.2,1
3.6839999999999997,0.7,0.7067100000000001,1691.67,0.2,-1
3.75,0.7,0.69952,1659.43,0.2,1
3.8539999999999996,0.7,0.69948,1659.43,0.2,1
3.9560000000000004,0.7,0.69955,1661.13,0.2,1
4.05,0.7,0.6998300000000001,1661.51,0.2,1
4.152,0.7,0.69999,1661.51,0.2,1
4.252,0.7,0.70008,1663.16,0.2,1
4.352,0.7,0.70029,1663.98,0.2,1
4.452,0.7,0.70048,1664.42,0.2,1
4.552,0.7,0.70055,1665.08,0.2,1
4.652,0.7,0.7006,1665.08,0.2,1
4.664,0.7,0.7047399999999999,1695.24,0.2,-1
4.756,0.7,0.7006399999999999,1665.69,0.2,1
4.854,0.7,0.70068,1665.63,0.2,1
4.956,0.7,0.7006399999999999,1666.13,0.2,1
5.056,0.7,0.7005,1666.13,0.2,1
5.154,0.7,0.70026,1666.13,0.2,1
5.256,0.7,0.69998,1666.13,0.2,1
5.354,0.7,0.69981,1666.24,0.2,1
5.45,0.7,0.6995399999999999,1666.35,0.2,1
5.553999999999999,0.7,0.69906,1666.68,0.2,1
5.654,0.7,0.6988800000000001,1667.5,0.2,1
5.664,0.7,0.7025899999999999,1696.28,0.2,-1
5.754,0.7,0.69893,1668.1,0.2,1
5.85,0.7,0.69903,1668.82,0.2,1
5.954,0.7,0.69911,1670.03,0.2,1
6.053999999999999,0.7,0.69911,1671.4,0.2,1
6.156000000000001,0.7,0.69925,1671.4,0.2,1
6.257999999999999,0.7,0.6994199999999999,1674.2,0.2,1
6.358,0.7,0.6997899999999999,1675.36,0.2,1
6.457999999999999,0.7,0.69986,1675.52,0.2,1
6.556,0.7,0.69989,1676.45,0.2,1
6.6579999999999995,0.7,0.69993,1676.34,0.2,1
6.684,0.7,0.7007800000000001,1696.89,0.2,-1
6.75,0.7,0.6999,1676.89,0.2,1
6.852,0.7,0.69995,1676.89,0.2,1
6.9479999999999995,0.7,0.6997899999999999,1676.89,0.2,1
7.05,0.7,0.69944,1677.0,0.2,1
7.146,0.7,0.69929,1677.17,0.2,1
7.252000000000001,0.7,0.69891,1677.17,0.2,1
7.35,0.7,0.69884,1677.17,0.2,1
7.45,0.7,0.69853,1677.33,0.2,1
7.5520000000000005,0.7,0.6983199999999999,1678.21,0.2,1
7.648,0.7,0.69827,1678.21,0.2,1
7.684,0.7,0.69936,1696.89,0.2,-1
7.747999999999999,0.7,0.69858,1680.52,0.2,1
7.852,0.7,0.69871,1681.78,0.2,1
7.95,0.7,0.69891,1682.77,0.2,1
8.05,0.7,0.69922,1684.47,0.2,1
8.152000000000001,0.7,0.69943,1685.24,0.2,1
8.25,0.7,0.69949,1687.39,0.2,1
8.35,0.7,0.69972,1687.39,0.2,1
8.446,0.7,0.70004,1687.39,0.2,1
8.548,0.7,0.70023,1689.8,0.2,1
8.65,0.7,0.70016,1690.74,0.2,1
8.703,0.7,0.6987,1695.41,0.2,-1
8.748,0.7,0.70014,1690.74,0.2,1
8.846,0.7,0.70024,1690.74,0.2,1
8.946,0.7,0.7,1690.74,0.2,1
9.05,0.7,0.70002,1691.23,0.2,1
9.144,0.7,0.69998,1691.12,0.2,1
9.248,0.7,0.69986,1691.29,0.2,1
9.347999999999999,0.7,0.6998,1691.29,0.2,1
9.45,0.7,0.69957,1692.27,0.2,1
9.554,0.7,0.6993699999999999,1692.49,0.2,1
9.615,0.7,0.69835,1695.41,0.2,-1
9.654,0.7,0.69955,1692.93,0.2,1
9.754,0.7,0.6998300000000001,1693.37,0.2,1
9.854,0.7,0.69992,1693.37,0.2,1
9.954,0.7,0.70005,1694.47,0.2,1
10.052,0.7,0.70006,1695.41,0.2,1
10.152000000000001,0.7,0.69995,1695.41,0.2,1
10.255999999999998,0.7,0.70002,1696.28,0.2,1
10.357999999999999,0.7,0.70018,1696.78,0.2,1
10.365,0.7,0.69833,1695.41,0.2,-1
10.458,0.7,0.7004199999999999,1696.78,0.2,1
10.554,0.7,0.7005600000000001,1696.78,0.2,1
10.652000000000001,0.7,0.7005399999999999,1696.83,0.2,1
10.754000000000001,0.7,0.70019,1696.67,0.2,1
10.786,0.7,0.6985399999999999,1695.35,0.2,-1
10.852,0.7,0.69992,1696.06,0.2,1
10.952,0.7,0.6995,1695.9,0.2,1
