攻角,MA,实际MA,实际转速,角速度,label
-1.643,1.05,1.04978,2103.16,0.1,1
-1.5619999999999998,1.05,1.04975,2103.16,0.1,1
-1.515,1.05,1.04975,2101.3,0.1,1
-1.465,1.05,1.04958,2100.86,0.1,1
-1.416,1.05,1.04949,2100.86,0.1,1
-1.364,1.05,1.04945,2100.53,0.1,1
-1.315,1.05,1.04945,2100.53,0.1,1
-1.266,1.05,1.04936,2100.8,0.1,1
-1.216,1.05,1.0491700000000002,2100.8,0.1,1
-1.165,1.05,1.0491,2100.8,0.1,1
-1.113,1.05,1.04904,2099.98,0.1,1
-1.0659999999999998,1.05,1.0489899999999999,2100.14,0.1,1
-1.015,1.05,1.04905,2100.14,0.1,1
-0.9670000000000001,1.05,1.0490000000000002,2100.14,0.1,1
-0.9159999999999999,1.05,1.0489600000000001,2099.59,0.1,1
-0.865,1.05,1.04891,2098.93,0.1,1
-0.816,1.05,1.04872,2098.88,0.1,1
-0.765,1.05,1.04864,2099.26,0.1,1
-0.716,1.05,1.0485799999999998,2099.26,0.1,1
-0.6659999999999999,1.05,1.04865,2099.21,0.1,1
-0.614,1.05,1.04856,2099.7,0.1,1
-0.565,1.05,1.0485799999999998,2099.59,0.1,1
-0.515,1.05,1.04866,2099.92,0.1,1
-0.465,1.05,1.0487799999999998,2100.86,0.1,1
-0.414,1.05,1.0489700000000002,2100.75,0.1,1
-0.366,1.05,1.0493,2100.97,0.1,1
-0.317,1.05,1.04932,2100.97,0.1,1
-0.263,1.05,1.0493,2100.53,0.1,1
-0.22899999999999998,1.05,1.04929,2100.53,0.1,1
-0.163,1.05,1.04926,2099.81,0.1,1
-0.11199999999999999,1.05,1.04932,2099.81,0.1,1
-0.062,1.05,1.04945,2099.81,0.1,1
-0.012,1.05,1.0494299999999999,2098.71,0.1,1
0.038,1.05,1.04951,2098.71,0.1,1
0.08900000000000001,1.05,1.04945,2098.71,0.1,1
0.138,1.05,1.04938,2099.15,0.1,1
0.188,1.05,1.04926,2098.55,0.1,1
0.23800000000000002,1.05,1.04913,2098.66,0.1,1
0.287,1.05,1.04901,2098.93,0.1,1
0.337,1.05,1.04903,2099.26,0.1,1
0.386,1.05,1.04902,2099.04,0.1,1
0.43700000000000006,1.05,1.0489,2099.15,0.1,1
0.488,1.05,1.0489,2099.15,0.1,1
0.537,1.05,1.04893,2099.59,0.1,1
0.588,1.05,1.04903,2099.87,0.1,1
0.637,1.05,1.04902,2100.36,0.1,1
0.688,1.05,1.04905,2101.19,0.1,1
0.74,1.05,1.0490899999999999,2101.19,0.1,1
0.7859999999999999,1.05,1.04908,2100.8,0.1,1
0.8370000000000001,1.05,1.04931,2101.02,0.1,1
0.888,1.05,1.04944,2101.02,0.1,1
0.938,1.05,1.0494,2100.75,0.1,1
0.987,1.05,1.04939,2101.3,0.1,1
1.036,1.05,1.0494,2100.42,0.1,1
1.087,1.05,1.04946,2100.42,0.1,1
1.138,1.05,1.04952,2100.31,0.1,1
1.186,1.05,1.04941,2100.75,0.1,1
1.236,1.05,1.04938,2101.02,0.1,1
1.287,1.05,1.0493700000000001,2101.02,0.1,1
1.337,1.05,1.04941,2101.02,0.1,1
1.3880000000000001,1.05,1.04935,2101.79,0.1,1
1.435,1.05,1.04936,2101.9,0.1,1
1.489,1.05,1.04938,2101.9,0.1,1
1.536,1.05,1.04938,2102.56,0.1,1
1.588,1.05,1.04934,2101.95,0.1,1
1.6380000000000001,1.05,1.04944,2101.95,0.1,1
1.685,1.05,1.04956,2102.89,0.1,1
1.74,1.05,1.04955,2102.89,0.1,1
1.7890000000000001,1.05,1.0496299999999998,2103.27,0.1,1
1.8330000000000002,1.05,1.04974,2103.93,0.1,1
1.883,1.05,1.04974,2104.37,0.1,1
1.933,1.05,1.04989,2104.54,0.1,1
1.983,1.05,1.04988,2104.32,0.1,1
2.035,1.05,1.04987,2104.04,0.1,1
2.083,1.05,1.04985,2104.32,0.1,1
2.131,1.05,1.0498399999999999,2104.32,0.1,1
2.184,1.05,1.04974,2104.26,0.1,1
2.234,1.05,1.04966,2104.26,0.1,1
2.285,1.05,1.04954,2104.26,0.1,1
2.338,1.05,1.0495700000000001,2104.87,0.1,1
2.387,1.05,1.04968,2104.87,0.1,1
2.437,1.05,1.0499399999999999,2105.58,0.1,1
2.487,1.05,1.0500399999999999,2105.58,0.1,1
2.537,1.05,1.0501,2105.58,0.1,1
2.5860000000000003,1.05,1.05007,2106.95,0.1,1
2.638,1.05,1.05008,2106.79,0.1,1
2.688,1.05,1.0500399999999999,2106.79,0.1,1
2.737,1.05,1.05006,2107.12,0.1,1
2.787,1.05,1.05006,2107.61,0.1,1
2.838,1.05,1.05013,2108.0,0.1,1
2.889,1.05,1.05009,2108.0,0.1,1
2.938,1.05,1.0502200000000002,2108.0,0.1,1
2.986,1.05,1.05017,2108.66,0.1,1
3.0380000000000003,1.05,1.05018,2109.15,0.1,1
3.088,1.05,1.0501,2109.59,0.1,1
3.138,1.05,1.0500399999999999,2109.15,0.1,1
3.1860000000000004,1.05,1.05008,2109.59,0.1,1
3.238,1.05,1.05011,2110.3,0.1,1
3.287,1.05,1.05007,2109.97,0.1,1
3.3369999999999997,1.05,1.05001,2110.19,0.1,1
3.387,1.05,1.0499100000000001,2110.19,0.1,1
3.437,1.05,1.0497,2110.19,0.1,1
3.487,1.05,1.04958,2111.95,0.1,1
3.537,1.05,1.04954,2111.95,0.1,1
3.5869999999999997,1.05,1.0496,2113.98,0.1,1
3.637,1.05,1.04969,2114.97,0.1,1
3.687,1.05,1.04989,2115.63,0.1,1
3.736,1.05,1.04996,2115.63,0.1,1
3.7889999999999997,1.05,1.05011,2116.62,0.1,1
3.8360000000000003,1.05,1.0503,2117.06,0.1,1
3.888,1.05,1.0505799999999998,2117.06,0.1,1
3.938,1.05,1.0507799999999998,2117.06,0.1,1
3.988,1.05,1.05079,2117.06,0.1,1
4.0360000000000005,1.05,1.0508,2117.17,0.1,1
4.086,1.05,1.0506,2117.17,0.1,1
4.137,1.05,1.0505,2117.17,0.1,1
4.188,1.05,1.05034,2117.66,0.1,1
4.238,1.05,1.05014,2117.17,0.1,1
4.288,1.05,1.05009,2117.94,0.1,1
4.336,1.05,1.0501200000000002,2117.94,0.1,1
4.388,1.05,1.05008,2119.64,0.1,1
4.438,1.05,1.05005,2120.3,0.1,1
4.488,1.05,1.0500200000000002,2120.3,0.1,1
4.538,1.05,1.04992,2120.3,0.1,1
4.587,1.05,1.0499100000000001,2122.28,0.1,1
4.637,1.05,1.0498299999999998,2123.82,0.1,1
4.689,1.05,1.04978,2123.71,0.1,1
4.738,1.05,1.0498,2124.75,0.1,1
4.7860000000000005,1.05,1.0498399999999999,2125.08,0.1,1
4.837,1.05,1.05,2125.68,0.1,1
4.887,1.05,1.0500399999999999,2127.39,0.1,1
4.935,1.05,1.05011,2127.06,0.1,1
4.9830000000000005,1.05,1.05017,2127.06,0.1,1
5.032,1.05,1.05017,2128.49,0.1,1
5.084,1.05,1.0501200000000002,2128.21,0.1,1
5.132999999999999,1.05,1.0500399999999999,2128.93,0.1,1
5.183,1.05,1.04993,2129.53,0.1,1
5.234,1.05,1.0498,2129.59,0.1,1
5.2829999999999995,1.05,1.04976,2129.59,0.1,1
5.332000000000001,1.05,1.0497,2129.59,0.1,1
5.3839999999999995,1.05,1.04949,2129.59,0.1,1
5.434,1.05,1.0494700000000001,2129.59,0.1,1
5.484,1.05,1.04955,2129.59,0.1,1
5.5329999999999995,1.05,1.04959,2129.59,0.1,1
5.582999999999999,1.05,1.0496299999999998,2132.61,0.1,1
5.632999999999999,1.05,1.04959,2133.32,0.1,1
5.682,1.05,1.0495,2132.61,0.1,1
5.73,1.05,1.04914,2132.61,0.1,1
5.785,1.05,1.0489600000000001,2133.38,0.1,1
5.835,1.05,1.04872,2133.38,0.1,1
5.885,1.05,1.04861,2133.38,0.1,1
5.935,1.05,1.04846,2135.57,0.1,1
5.985,1.05,1.0485200000000001,2135.57,0.1,1
6.0329999999999995,1.05,1.04849,2137.28,0.1,1
6.085,1.05,1.0483799999999999,2137.66,0.1,1
6.136,1.05,1.04839,2137.66,0.1,1
6.183,1.05,1.04836,2139.58,0.1,1
6.236000000000001,1.05,1.04829,2140.79,0.1,1
6.2860000000000005,1.05,1.04849,2140.79,0.1,1
6.337000000000001,1.05,1.0486,2140.79,0.1,1
6.388999999999999,1.05,1.04864,2143.26,0.1,1
6.436,1.05,1.04888,2143.37,0.1,1
6.487,1.05,1.04902,2143.37,0.1,1
6.535,1.05,1.0491,2143.37,0.1,1
6.585,1.05,1.04918,2145.02,0.1,1
6.6370000000000005,1.05,1.0492700000000001,2145.02,0.1,1
6.685,1.05,1.04916,2145.02,0.1,1
6.734,1.05,1.0491,2145.79,0.1,1
6.787999999999999,1.05,1.04913,2146.67,0.1,1
6.835,1.05,1.0491700000000002,2146.34,0.1,1
6.8839999999999995,1.05,1.04924,2147.71,0.1,1
6.925,1.05,1.04924,2147.71,0.1,1
6.983,1.05,1.04929,2147.6,0.1,1
7.035,1.05,1.0494,2149.2,0.1,1
7.085,1.05,1.0494700000000001,2149.2,0.1,1
7.136,1.05,1.04945,2149.85,0.1,1
7.183,1.05,1.04976,2150.73,0.1,1
7.233,1.05,1.05001,2150.73,0.1,1
7.2860000000000005,1.05,1.0501,2152.05,0.1,1
7.334,1.05,1.05025,2153.26,0.1,1
7.385,1.05,1.05041,2153.26,0.1,1
7.434,1.05,1.05041,2153.26,0.1,1
7.484,1.05,1.05053,2153.65,0.1,1
7.5329999999999995,1.05,1.05067,2154.74,0.1,1
7.584,1.05,1.05071,2154.36,0.1,1
7.6339999999999995,1.05,1.05056,2155.84,0.1,1
7.687,1.05,1.05051,2155.79,0.1,1
7.7379999999999995,1.05,1.0504799999999999,2155.79,0.1,1
7.789,1.05,1.0505,2157.6,0.1,1
7.8389999999999995,1.05,1.05035,2157.6,0.1,1
7.888999999999999,1.05,1.0504200000000001,2158.15,0.1,1
7.928,1.05,1.05046,2159.74,0.1,1
7.989,1.05,1.05054,2160.13,0.1,1
8.038,1.05,1.05074,2161.12,0.1,1
8.089,1.05,1.0510700000000002,2161.23,0.1,1
8.138,1.05,1.05138,2162.16,0.1,1
8.187000000000001,1.05,1.05149,2162.16,0.1,1
8.238999999999999,1.05,1.05162,2163.48,0.1,1
8.288,1.05,1.0515700000000001,2163.48,0.1,1
8.339,1.05,1.05138,2163.48,0.1,1
8.389,1.05,1.05138,2163.48,0.1,1
8.437000000000001,1.05,1.0514,2163.48,0.1,1
8.488999999999999,1.05,1.0512700000000001,2163.48,0.1,1
8.539,1.05,1.05125,2163.48,0.1,1
8.588,1.05,1.0510700000000002,2165.79,0.1,1
8.64,1.05,1.05115,2165.79,0.1,1
8.69,1.05,1.0509899999999999,2165.79,0.1,1
8.738999999999999,1.05,1.05105,2168.59,0.1,1
8.787,1.05,1.05106,2168.86,0.1,1
8.839,1.05,1.05122,2170.23,0.1,1
8.889,1.05,1.0513700000000001,2170.56,0.1,1
8.939,1.05,1.05156,2171.66,0.1,1
8.988999999999999,1.05,1.05165,2171.22,0.1,1
9.039,1.05,1.05174,2172.43,0.1,1
9.09,1.05,1.05151,2172.27,0.1,1
9.14,1.05,1.05129,2172.27,0.1,1
9.187000000000001,1.05,1.0513700000000001,2172.27,0.1,1
9.237,1.05,1.05139,2173.75,0.1,1
9.289,1.05,1.05129,2174.68,0.1,1
9.338,1.05,1.0513299999999999,2174.9,0.1,1
9.384,1.05,1.05119,2174.9,0.1,1
9.435,1.05,1.05125,2176.22,0.1,1
9.484,1.05,1.05125,2176.22,0.1,1
9.533999999999999,1.05,1.05119,2177.71,0.1,1
9.584,1.05,1.0510700000000002,2179.41,0.1,1
9.634,1.05,1.0509700000000002,2179.63,0.1,1
9.684,1.05,1.0507600000000001,2179.63,0.1,1
9.732999999999999,1.05,1.05066,2180.78,0.1,1
9.783,1.05,1.05062,2180.78,0.1,1
9.834,1.05,1.05088,2182.92,0.1,1
9.884,1.05,1.05101,2182.92,0.1,1
9.934,1.05,1.05103,2182.92,0.1,1
9.984,1.05,1.05095,2185.78,0.1,1
10.0,1.05,1.0504799999999999,2184.8070000000002,0.1,1
