攻角,MA,实际MA,实际转速,角速度,label
-5.0,0.85,0.8501200000000001,1843.866,0.2,1
-4.998,0.85,0.84982,1843.45,0.2,1
-4.92,0.85,0.84988,1843.45,0.2,1
-4.824,0.85,0.84995,1843.23,0.2,1
-4.7219999999999995,0.85,0.85008,1843.23,0.2,1
-4.622,0.85,0.8501799999999999,1843.5,0.2,1
-4.522,0.85,0.85041,1843.23,0.2,1
-4.4239999999999995,0.85,0.85055,1843.23,0.2,1
-4.322,0.85,0.85095,1843.23,0.2,1
-4.22,0.85,0.8515799999999999,1840.7,0.2,1
-4.122,0.85,0.85193,1840.7,0.2,1
-4.022,0.85,0.85215,1840.7,0.2,1
-3.92,0.85,0.8522299999999999,1837.13,0.2,1
-3.826,0.85,0.8521700000000001,1834.38,0.2,1
-3.722,0.85,0.852,1834.38,0.2,1
-3.6260000000000003,0.85,0.8517600000000001,1834.38,0.2,1
-3.52,0.85,0.8515,1828.78,0.2,1
-3.418,0.85,0.85106,1828.18,0.2,1
-3.322,0.85,0.85062,1825.92,0.2,1
-3.2239999999999998,0.85,0.8501200000000001,1824.44,0.2,1
-3.12,0.85,0.84978,1824.44,0.2,1
-3.0239999999999996,0.85,0.8497,1822.85,0.2,1
-2.926,0.85,0.8495299999999999,1822.52,0.2,1
-2.822,0.85,0.8493,1822.52,0.2,1
-2.718,0.85,0.84924,1821.75,0.2,1
-2.6260000000000003,0.85,0.84919,1821.69,0.2,1
-2.524,0.85,0.84924,1821.69,0.2,1
-2.424,0.85,0.84925,1821.69,0.2,1
-2.32,0.85,0.84934,1821.53,0.2,1
-2.224,0.85,0.8494200000000001,1821.42,0.2,1
-2.12,0.85,0.84957,1821.42,0.2,1
-2.02,0.85,0.8497100000000001,1821.03,0.2,1
-1.9180000000000001,0.85,0.8497399999999999,1821.03,0.2,1
-1.82,0.85,0.84991,1820.43,0.2,1
-1.72,0.85,0.85011,1820.43,0.2,1
-1.626,0.85,0.85016,1820.43,0.2,1
-1.528,0.85,0.8502700000000001,1820.43,0.2,1
-1.426,0.85,0.85025,1818.34,0.2,1
-1.3259999999999998,0.85,0.8502,1817.52,0.2,1
-1.222,0.85,0.8501299999999999,1816.97,0.2,1
-1.124,0.85,0.85015,1816.97,0.2,1
-1.026,0.85,0.8501799999999999,1816.97,0.2,1
-0.922,0.85,0.8502799999999999,1816.97,0.2,1
-0.8240000000000001,0.85,0.85019,1815.71,0.2,1
-0.726,0.85,0.85015,1815.49,0.2,1
-0.622,0.85,0.85011,1815.38,0.2,1
-0.524,0.85,0.8501799999999999,1814.94,0.2,1
-0.426,0.85,0.85001,1814.83,0.2,1
-0.324,0.85,0.8499,1814.83,0.2,1
-0.222,0.85,0.8498399999999999,1814.55,0.2,1
-0.126,0.85,0.8497299999999999,1814.22,0.2,1
-0.022000000000000002,0.85,0.84956,1814.06,0.2,1
0.08,0.85,0.84949,1814.06,0.2,1
0.17800000000000002,0.85,0.8493799999999999,1814.06,0.2,1
0.27399999999999997,0.85,0.84926,1813.95,0.2,1
0.37799999999999995,0.85,0.84921,1813.95,0.2,1
0.47600000000000003,0.85,0.84904,1813.95,0.2,1
