攻角,MA,实际MA,实际转速,角速度,label
-2.53,0.75,0.74965,1675.36,0.1,1
-2.479,0.75,0.74971,1675.36,0.1,1
-2.427,0.75,0.7499,1675.68,0.1,1
-2.377,0.75,0.7500600000000001,1675.08,0.1,1
-2.33,0.75,0.7502300000000001,1675.08,0.1,1
-2.278,0.75,0.75026,1675.08,0.1,1
-2.228,0.75,0.75036,1674.86,0.1,1
-2.177,0.75,0.75036,1674.86,0.1,1
-2.127,0.75,0.75051,1673.87,0.1,1
-2.079,0.75,0.75038,1673.87,0.1,1
-2.029,0.75,0.7502300000000001,1673.27,0.1,1
-1.979,0.75,0.7499600000000001,1672.55,0.1,1
-1.9269999999999998,0.75,0.74992,1672.55,0.1,1
-1.879,0.75,0.74975,1672.55,0.1,1
-1.828,0.75,0.74979,1672.06,0.1,1
-1.778,0.75,0.74985,1672.06,0.1,1
-1.7269999999999999,0.75,0.74988,1671.84,0.1,1
-1.6780000000000002,0.75,0.7498,1671.62,0.1,1
-1.6280000000000001,0.75,0.7498199999999999,1671.62,0.1,1
-1.578,0.75,0.7497699999999999,1671.62,0.1,1
-1.527,0.75,0.74974,1671.67,0.1,1
-1.476,0.75,0.74964,1671.18,0.1,1
-1.4269999999999998,0.75,0.74957,1671.46,0.1,1
-1.381,0.75,0.74962,1671.46,0.1,1
-1.331,0.75,0.74964,1671.24,0.1,1
-1.281,0.75,0.74967,1671.4,0.1,1
-1.2309999999999999,0.75,0.74978,1671.4,0.1,1
-1.179,0.75,0.74975,1671.4,0.1,1
-1.13,0.75,0.74973,1671.4,0.1,1
-1.08,0.75,0.7497199999999999,1671.13,0.1,1
-1.0290000000000001,0.75,0.74976,1670.69,0.1,1
-0.981,0.75,0.7497699999999999,1670.69,0.1,1
-0.9309999999999999,0.75,0.74973,1670.52,0.1,1
-0.879,0.75,0.74978,1670.96,0.1,1
-0.83,0.75,0.74987,1670.96,0.1,1
-0.7809999999999999,0.75,0.74997,1670.96,0.1,1
-0.7290000000000001,0.75,0.7500100000000001,1670.85,0.1,1
-0.6809999999999999,0.75,0.75017,1671.13,0.1,1
-0.628,0.75,0.75034,1671.02,0.1,1
-0.579,0.75,0.75032,1670.41,0.1,1
-0.528,0.75,0.75031,1670.41,0.1,1
-0.479,0.75,0.75022,1670.41,0.1,1
-0.43,0.75,0.75015,1669.86,0.1,1
-0.379,0.75,0.75005,1669.7,0.1,1
-0.33,0.75,0.75,1669.26,0.1,1
-0.28,0.75,0.74998,1669.26,0.1,1
-0.228,0.75,0.7499100000000001,1669.53,0.1,1
-0.18,0.75,0.7499600000000001,1669.42,0.1,1
-0.13,0.75,0.75002,1669.7,0.1,1
-0.078,0.75,0.75007,1669.31,0.1,1
-0.03,0.75,0.75007,1669.31,0.1,1
0.02,0.75,0.7500399999999999,1669.31,0.1,1
0.071,0.75,0.74997,1669.86,0.1,1
0.121,0.75,0.7500399999999999,1669.59,0.1,1
0.17300000000000001,0.75,0.7499899999999999,1669.53,0.1,1
0.222,0.75,0.7501899999999999,1670.08,0.1,1
0.273,0.75,0.75026,1670.08,0.1,1
0.32,0.75,0.75024,1670.08,0.1,1
0.37,0.75,0.75029,1669.64,0.1,1
0.42100000000000004,0.75,0.75025,1670.03,0.1,1
0.469,0.75,0.7502,1669.48,0.1,1
0.519,0.75,0.7501,1669.48,0.1,1
0.5710000000000001,0.75,0.7500100000000001,1668.43,0.1,1
0.62,0.75,0.7498100000000001,1668.43,0.1,1
0.6709999999999999,0.75,0.7497199999999999,1668.43,0.1,1
0.7190000000000001,0.75,0.74949,1668.43,0.1,1
0.769,0.75,0.74939,1668.43,0.1,1
0.82,0.75,0.7493,1668.43,0.1,1
0.87,0.75,0.74924,1668.71,0.1,1
0.9209999999999999,0.75,0.74935,1668.71,0.1,1
0.9690000000000001,0.75,0.74948,1669.64,0.1,1
1.02,0.75,0.74957,1669.42,0.1,1
1.07,0.75,0.74974,1669.42,0.1,1
1.119,0.75,0.74975,1669.42,0.1,1
1.169,0.75,0.7498199999999999,1670.08,0.1,1
1.2209999999999999,0.75,0.74992,1670.3,0.1,1
1.27,0.75,0.7500100000000001,1670.3,0.1,1
1.319,0.75,0.75016,1670.52,0.1,1
1.369,0.75,0.7501899999999999,1669.97,0.1,1
1.421,0.75,0.75011,1669.97,0.1,1
1.474,0.75,0.75017,1669.97,0.1,1
1.5219999999999998,0.75,0.75007,1670.19,0.1,1
1.574,0.75,0.75003,1670.03,0.1,1
1.6230000000000002,0.75,0.74993,1669.59,0.1,1
1.6740000000000002,0.75,0.7498600000000001,1669.59,0.1,1
1.7209999999999999,0.75,0.7498,1669.59,0.1,1
1.771,0.75,0.74975,1669.59,0.1,1
1.819,0.75,0.74967,1669.7,0.1,1
1.87,0.75,0.74953,1669.86,0.1,1
1.921,0.75,0.74953,1669.86,0.1,1
1.97,0.75,0.74955,1669.86,0.1,1
2.021,0.75,0.74939,1669.7,0.1,1
2.069,0.75,0.74934,1670.08,0.1,1
2.122,0.75,0.74937,1670.14,0.1,1
2.17,0.75,0.74947,1670.14,0.1,1
2.221,0.75,0.74936,1670.14,0.1,1
2.27,0.75,0.74931,1670.74,0.1,1
2.3209999999999997,0.75,0.74944,1670.85,0.1,1
2.369,0.75,0.74955,1670.85,0.1,1
2.42,0.75,0.74967,1672.17,0.1,1
2.474,0.75,0.74979,1671.89,0.1,1
2.523,0.75,0.74988,1671.89,0.1,1
2.571,0.75,0.7498100000000001,1673.05,0.1,1
2.6239999999999997,0.75,0.74995,1673.21,0.1,1
2.673,0.75,0.75015,1673.38,0.1,1
2.7239999999999998,0.75,0.75032,1673.38,0.1,1
2.7739999999999996,0.75,0.75038,1673.82,0.1,1
2.823,0.75,0.75052,1673.93,0.1,1
2.873,0.75,0.75035,1674.15,0.1,1
2.923,0.75,0.7502800000000001,1673.76,0.1,1
2.971,0.75,0.7502300000000001,1673.76,0.1,1
3.02,0.75,0.75032,1673.93,0.1,1
3.069,0.75,0.75037,1673.93,0.1,1
3.1189999999999998,0.75,0.75044,1674.42,0.1,1
3.168,0.75,0.75043,1674.59,0.1,1
3.2230000000000003,0.75,0.7502300000000001,1674.42,0.1,1
3.27,0.75,0.75024,1674.75,0.1,1
3.32,0.75,0.75007,1674.75,0.1,1
3.37,0.75,0.75,1674.97,0.1,1
3.42,0.75,0.74998,1675.03,0.1,1
3.471,0.75,0.75002,1675.03,0.1,1
3.522,0.75,0.7499600000000001,1675.03,0.1,1
3.572,0.75,0.7500100000000001,1675.9,0.1,1
3.62,0.75,0.75003,1675.9,0.1,1
3.6719999999999997,0.75,0.75011,1675.9,0.1,1
3.722,0.75,0.75007,1676.4,0.1,1
3.772,0.75,0.75015,1676.67,0.1,1
3.822,0.75,0.7502,1677.11,0.1,1
3.872,0.75,0.75008,1677.11,0.1,1
3.92,0.75,0.74993,1677.11,0.1,1
3.971,0.75,0.74984,1677.66,0.1,1
4.02,0.75,0.74992,1677.44,0.1,1
4.07,0.75,0.75003,1677.88,0.1,1
4.122,0.75,0.7501399999999999,1677.99,0.1,1
4.171,0.75,0.7501399999999999,1678.49,0.1,1
4.22,0.75,0.7499399999999999,1678.65,0.1,1
4.271,0.75,0.74983,1678.87,0.1,1
4.322,0.75,0.74983,1678.87,0.1,1
4.37,0.75,0.74985,1678.87,0.1,1
4.422,0.75,0.7499100000000001,1679.48,0.1,1
4.473,0.75,0.74987,1679.48,0.1,1
4.522,0.75,0.74978,1679.48,0.1,1
4.573,0.75,0.7497,1680.9,0.1,1
4.619,0.75,0.7498199999999999,1680.9,0.1,1
4.6739999999999995,0.75,0.7498,1680.9,0.1,1
4.7219999999999995,0.75,0.74983,1681.78,0.1,1
4.772,0.75,0.74979,1682.39,0.1,1
4.822,0.75,0.74993,1682.39,0.1,1
4.872,0.75,0.75016,1682.88,0.1,1
4.922,0.75,0.75029,1682.99,0.1,1
4.968999999999999,0.75,0.75034,1683.38,0.1,1
5.019,0.75,0.75029,1683.38,0.1,1
5.0680000000000005,0.75,0.7502300000000001,1683.38,0.1,1
5.12,0.75,0.75015,1684.09,0.1,1
5.17,0.75,0.7501800000000001,1684.09,0.1,1
5.22,0.75,0.75003,1684.09,0.1,1
5.27,0.75,0.74968,1684.97,0.1,1
5.32,0.75,0.74949,1685.02,0.1,1
5.37,0.75,0.74947,1685.41,0.1,1
5.42,0.75,0.74951,1685.79,0.1,1
5.468,0.75,0.7495,1686.4,0.1,1
5.519,0.75,0.74951,1686.4,0.1,1
5.57,0.75,0.74958,1686.4,0.1,1
5.619,0.75,0.74941,1687.6,0.1,1
5.669,0.75,0.74952,1687.6,0.1,1
5.72,0.75,0.7498600000000001,1687.6,0.1,1
5.769,0.75,0.7499600000000001,1688.92,0.1,1
5.82,0.75,0.7500600000000001,1689.64,0.1,1
5.869,0.75,0.74993,1689.86,0.1,1
5.92,0.75,0.74973,1689.86,0.1,1
5.97,0.75,0.74974,1690.46,0.1,1
6.018,0.75,0.74969,1690.46,0.1,1
6.07,0.75,0.74953,1690.96,0.1,1
6.119,0.75,0.74963,1691.29,0.1,1
6.167999999999999,0.75,0.7498199999999999,1691.67,0.1,1
6.22,0.75,0.75002,1691.72,0.1,1
6.269,0.75,0.7499100000000001,1691.72,0.1,1
6.32,0.75,0.7497699999999999,1691.72,0.1,1
6.369,0.75,0.7498,1693.26,0.1,1
6.42,0.75,0.74976,1693.65,0.1,1
6.468,0.75,0.74988,1693.65,0.1,1
6.52,0.75,0.74983,1693.98,0.1,1
6.571000000000001,0.75,0.74978,1694.53,0.1,1
6.622000000000001,0.75,0.74975,1694.53,0.1,1
6.672999999999999,0.75,0.74989,1695.84,0.1,1
6.722,0.75,0.7499600000000001,1696.12,0.1,1
6.772,0.75,0.7500899999999999,1696.72,0.1,1
6.824,0.75,0.7502800000000001,1697.22,0.1,1
6.872000000000001,0.75,0.75049,1697.22,0.1,1
6.921,0.75,0.75062,1697.22,0.1,1
6.972,0.75,0.75066,1697.22,0.1,1
7.022,0.75,0.75041,1698.32,0.1,1
7.0729999999999995,0.75,0.7502300000000001,1698.92,0.1,1
7.122000000000001,0.75,0.7499600000000001,1698.92,0.1,1
7.172000000000001,0.75,0.74987,1699.42,0.1,1
7.222,0.75,0.75024,1699.53,0.1,1
7.272,0.75,0.7503,1699.53,0.1,1
7.322,0.75,0.7502,1700.46,0.1,1
7.372000000000001,0.75,0.75,1700.68,0.1,1
7.422000000000001,0.75,0.7500399999999999,1700.79,0.1,1
7.472,0.75,0.75005,1701.56,0.1,1
7.523,0.75,0.75002,1701.83,0.1,1
7.572,0.75,0.75031,1702.27,0.1,1
7.622000000000001,0.75,0.7501,1702.27,0.1,1
7.672000000000001,0.75,0.7500100000000001,1702.49,0.1,1
7.721,0.75,0.74979,1702.66,0.1,1
7.774,0.75,0.74969,1702.66,0.1,1
7.822,0.75,0.74978,1703.81,0.1,1
7.871,0.75,0.7498100000000001,1703.81,0.1,1
7.921,0.75,0.74984,1703.81,0.1,1
7.971,0.75,0.74988,1704.74,0.1,1
8.023,0.75,0.75,1705.4,0.1,1
8.071,0.75,0.75017,1705.79,0.1,1
8.123,0.75,0.75003,1705.79,0.1,1
8.172,0.75,0.7501399999999999,1705.79,0.1,1
8.222000000000001,0.75,0.7501800000000001,1705.79,0.1,1
8.273,0.75,0.7501899999999999,1706.89,0.1,1
8.324,0.75,0.75027,1707.27,0.1,1
8.373,0.75,0.75029,1707.22,0.1,1
8.421,0.75,0.74992,1707.66,0.1,1
8.472999999999999,0.75,0.74979,1707.66,0.1,1
8.521,0.75,0.74993,1707.66,0.1,1
8.572000000000001,0.75,0.7503,1707.98,0.1,1
8.618,0.75,0.75048,1707.98,0.1,1
8.669,0.75,0.75053,1707.98,0.1,1
8.72,0.75,0.7504,1708.31,0.1,1
8.769,0.75,0.7505,1708.31,0.1,1
8.82,0.75,0.75044,1708.31,0.1,1
8.868,0.75,0.75032,1708.26,0.1,1
8.92,0.75,0.75017,1708.26,0.1,1
8.969,0.75,0.74966,1708.26,0.1,1
9.017999999999999,0.75,0.7494,1708.26,0.1,1
9.07,0.75,0.74905,1708.75,0.1,1
9.12,0.75,0.7490899999999999,1709.14,0.1,1
9.17,0.75,0.7491,1709.14,0.1,1
9.224,0.75,0.7492300000000001,1710.24,0.1,1
9.269,0.75,0.7495,1710.18,0.1,1
9.32,0.75,0.74963,1710.18,0.1,1
9.37,0.75,0.74956,1710.18,0.1,1
9.42,0.75,0.74946,1711.83,0.1,1
9.468,0.75,0.74945,1712.27,0.1,1
9.52,0.75,0.74964,1712.49,0.1,1
9.571,0.75,0.74956,1712.82,0.1,1
9.621,0.75,0.74964,1713.09,0.1,1
9.671,0.75,0.7497699999999999,1713.09,0.1,1
9.721,0.75,0.74952,1713.09,0.1,1
9.771,0.75,0.74943,1713.09,0.1,1
9.821,0.75,0.74944,1714.03,0.1,1
9.871,0.75,0.7492300000000001,1714.14,0.1,1
9.923,0.75,0.74941,1714.41,0.1,1
9.97,0.75,0.74944,1714.41,0.1,1
10.0,0.75,0.7500600000000001,1714.856,0.1,-1
