攻角,MA,实际MA,实际转速,角速度,label
-2.657,0.7,0.70005,1658,0.1,1
-2.607,0.7,0.70002,1658,0.1,1
-2.556,0.7,0.69984,1657.34,0.1,1
-2.505,0.7,0.69973,1657.01,0.1,1
-2.458,0.7,0.69956,1656.73,0.1,1
-2.407,0.7,0.69942,1656.73,0.1,1
-2.357,0.7,0.69937,1656.73,0.1,1
-2.306,0.7,0.69938,1655.69,0.1,1
-2.257,0.7,0.69936,1655.69,0.1,1
-2.207,0.7,0.69943,1655.69,0.1,1
-2.156,0.7,0.69942,1655.53,0.1,1
-2.106,0.7,0.69938,1655.31,0.1,1
-2.055,0.7,0.69935,1654.76,0.1,1
-2.006,0.7,0.69934,1654.81,0.1,1
-1.956,0.7,0.69918,1654.54,0.1,1
-1.907,0.7,0.69913,1654.54,0.1,1
-1.856,0.7,0.69909,1654.1,0.1,1
-1.807,0.7,0.69917,1653.33,0.1,1
-1.757,0.7,0.69914,1653.33,0.1,1
-1.706,0.7,0.69926,1653.33,0.1,1
-1.656,0.7,0.69933,1653.77,0.1,1
-1.608,0.7,0.69943,1653.77,0.1,1
-1.555,0.7,0.69942,1653.66,0.1,1
-1.506,0.7,0.69946,1653.66,0.1,1
-1.457,0.7,0.69962,1653.22,0.1,1
-1.406,0.7,0.69976,1653.71,0.1,1
-1.355,0.7,0.6998,1653.27,0.1,1
-1.307,0.7,0.69986,1653.66,0.1,1
-1.257,0.7,0.69987,1653.77,0.1,1
-1.206,0.7,0.69993,1653.93,0.1,1
-1.155,0.7,0.69988,1653.93,0.1,1
-1.106,0.7,0.69996,1653.49,0.1,1
-1.056,0.7,0.70002,1653.82,0.1,1
-1.006,0.7,0.70006,1653.99,0.1,1
-0.956,0.7,0.70011,1653.99,0.1,1
-0.907,0.7,0.70005,1654.15,0.1,1
-0.859,0.7,0.69995,1653.66,0.1,1
-0.806,0.7,0.6999,1653.44,0.1,1
-0.758,0.7,0.69986,1653.44,0.1,1
-0.707,0.7,0.69977,1653.44,0.1,1
-0.659,0.7,0.69971,1652.94,0.1,1
-0.608,0.7,0.69975,1652.94,0.1,1
-0.555,0.7,0.69971,1653.27,0.1,1
-0.507,0.7,0.69976,1652.5,0.1,1
-0.458,0.7,0.69988,1652.83,0.1,1
-0.407,0.7,0.69986,1652.83,0.1,1
-0.357,0.7,0.69994,1652.94,0.1,1
-0.307,0.7,0.70002,1652.94,0.1,1
-0.257,0.7,0.7001,1653.27,0.1,1
-0.208,0.7,0.7001,1653.27,0.1,1
-0.158,0.7,0.70007,1653.44,0.1,1
-0.108,0.7,0.70021,1653.44,0.1,1
-0.056,0.7,0.70018,1653.49,0.1,1
0,0.7,0.696900476,1646.845,0.1,-1
0.013,0.7,0.70755,1669.09,0.1,-1
0.036,0.7,0.70029,1654.81,0.1,1
0.086,0.7,0.70017,1654.65,0.1,1
0.135,0.7,0.70025,1655.09,0.1,1
0.184,0.7,0.70478,1662.005,0.1,-1
0.234,0.7,0.70016,1654.92,0.1,1
0.286,0.7,0.7002,1654.48,0.1,1
0.337,0.7,0.70012,1655.03,0.1,1
0.386,0.7,0.70017,1655.03,0.1,1
0.435,0.7,0.70031,1655.03,0.1,1
0.485,0.7,0.70036,1654.76,0.1,1
0.535,0.7,0.70035,1654.92,0.1,1
0.585,0.7,0.70032,1654.92,0.1,1
0.604,0.7,0.71042,1684.91,0.1,-1
0.637,0.7,0.70025,1654.7,0.1,1
0.687,0.7,0.70023,1654.54,0.1,1
0.735,0.7,0.70017,1654.54,0.1,1
0.786,0.7,0.7002,1654.54,0.1,1
0.835,0.7,0.70015,1655.09,0.1,1
0.886,0.7,0.70015,1654.76,0.1,1
0.937,0.7,0.70025,1654.98,0.1,1
0.987,0.7,0.70027,1654.98,0.1,1
1.035,0.7,0.7002,1654.98,0.1,1
1.087,0.7,0.70015,1655.14,0.1,1
1.138,0.7,0.69999,1654.54,0.1,1
1.188,0.7,0.69998,1654.54,0.1,1
1.239,0.7,0.70001,1654.54,0.1,1
1.287,0.7,0.7001,1654.92,0.1,1
1.29,0.7,0.71074,1684.91,0.1,-1
1.337,0.7,0.70007,1654.76,0.1,1
1.385,0.7,0.70008,1654.76,0.1,1
1.438,0.7,0.70005,1654.76,0.1,1
1.487,0.7,0.70004,1654.65,0.1,1
1.538,0.7,0.70006,1654.54,0.1,1
1.587,0.7,0.70001,1654.54,0.1,1
1.637,0.7,0.69998,1655.14,0.1,1
1.688,0.7,0.69985,1655.14,0.1,1
1.735,0.7,0.69984,1654.98,0.1,1
1.786,0.7,0.69984,1654.98,0.1,1
1.838,0.7,0.69978,1655.2,0.1,1
1.885,0.7,0.69982,1655.36,0.1,1
1.936,0.7,0.69977,1655.36,0.1,1
1.988,0.7,0.6997,1655.36,0.1,1
2.038,0.7,0.69972,1655.69,0.1,1
2.088,0.7,0.69978,1656.29,0.1,1
2.138,0.7,0.6998,1656.13,0.1,1
2.181,0.7,0.71017,1684.91,0.1,-1
2.184,0.7,0.6998,1655.96,0.1,1
2.235,0.7,0.69981,1656.35,0.1,1
2.287,0.7,0.69982,1656.18,0.1,1
2.338,0.7,0.69986,1656.9,0.1,1
2.388,0.7,0.69996,1656.57,0.1,1
2.435,0.7,0.7,1656.79,0.1,1
2.487,0.7,0.69996,1656.57,0.1,1
2.537,0.7,0.69982,1657.12,0.1,1
2.586,0.7,0.69971,1656.68,0.1,1
2.636,0.7,0.6997,1657.01,0.1,1
2.687,0.7,0.69968,1656.84,0.1,1
2.736,0.7,0.69976,1656.84,0.1,1
2.787,0.7,0.69973,1657.01,0.1,1
2.837,0.7,0.69966,1657.01,0.1,1
2.887,0.7,0.69961,1657.12,0.1,1
2.937,0.7,0.69954,1657.89,0.1,1
2.984,0.7,0.69948,1657.89,0.1,1
3.036,0.7,0.69951,1658.22,0.1,1
3.086,0.7,0.69955,1658.05,0.1,1
3.136,0.7,0.69954,1658.05,0.1,1
3.186,0.7,0.69953,1658.71,0.1,1
3.2,0.7,0.70888,1690.96,0.1,-1
3.236,0.7,0.69959,1659.04,0.1,1
3.287,0.7,0.69959,1659.04,0.1,1
3.336,0.7,0.69963,1659.04,0.1,1
3.387,0.7,0.69969,1659.04,0.1,1
3.437,0.7,0.69975,1660.91,0.1,1
3.488,0.7,0.69962,1660.91,0.1,1
3.537,0.7,0.6997,1661.24,0.1,1
3.587,0.7,0.70001,1662.06,0.1,1
3.637,0.7,0.70024,1661.95,0.1,1
3.686,0.7,0.70033,1661.95,0.1,1
3.736,0.7,0.70046,1662.61,0.1,1
3.787,0.7,0.70058,1663,0.1,1
3.837,0.7,0.70075,1662.83,0.1,1
3.887,0.7,0.70079,1663.44,0.1,1
3.937,0.7,0.70073,1663.44,0.1,1
3.988,0.7,0.70072,1663.27,0.1,1
4.037,0.7,0.70062,1662.89,0.1,1
4.087,0.7,0.70044,1662.89,0.1,1
4.136,0.7,0.70032,1662.89,0.1,1
4.187,0.7,0.70022,1662.67,0.1,1
4.22,0.7,0.70718,1694.2,0.1,-1
4.237,0.7,0.70033,1663.11,0.1,1
4.288,0.7,0.70038,1663,0.1,1
4.335,0.7,0.70036,1663.33,0.1,1
4.385,0.7,0.70021,1663.33,0.1,1
4.437,0.7,0.70002,1663.82,0.1,1
4.487,0.7,0.70004,1663.82,0.1,1
4.537,0.7,0.69989,1663.6,0.1,1
4.587,0.7,0.69986,1663.6,0.1,1
4.637,0.7,0.69981,1664.64,0.1,1
4.686,0.7,0.69973,1664.53,0.1,1
4.736,0.7,0.69973,1664.53,0.1,1
4.788,0.7,0.69962,1664.97,0.1,1
4.838,0.7,0.69948,1665.63,0.1,1
4.885,0.7,0.69964,1665.63,0.1,1
4.938,0.7,0.69967,1665.63,0.1,1
4.988,0.7,0.69969,1665.63,0.1,1
5.038,0.7,0.69969,1667.06,0.1,1
5.088,0.7,0.6997,1667.12,0.1,1
5.14,0.7,0.69979,1667.61,0.1,1
5.187,0.7,0.69972,1667.61,0.1,1
5.2,0.7,0.70536,1697.44,0.1,-1
5.239,0.7,0.69981,1667.61,0.1,1
5.287,0.7,0.69976,1668.43,0.1,1
5.337,0.7,0.69981,1669.2,0.1,1
5.387,0.7,0.6999,1669.2,0.1,1
5.438,0.7,0.70004,1669.53,0.1,1
5.487,0.7,0.70002,1669.53,0.1,1
5.537,0.7,0.69994,1669.53,0.1,1
5.588,0.7,0.69986,1669.53,0.1,1
5.635,0.7,0.6997,1670.85,0.1,1
5.687,0.7,0.69971,1671.13,0.1,1
5.733,0.7,0.6996,1671.13,0.1,1
5.785,0.7,0.69974,1671.51,0.1,1
5.835,0.7,0.69972,1671.51,0.1,1
5.885,0.7,0.69973,1672.77,0.1,1
5.935,0.7,0.69989,1673.27,0.1,1
5.985,0.7,0.69977,1673.21,0.1,1
6.034,0.7,0.69968,1673.21,0.1,1
6.085,0.7,0.69962,1673.93,0.1,1
6.134,0.7,0.69941,1673.93,0.1,1
6.184,0.7,0.69937,1675.25,0.1,1
6.2,0.7,0.70351,1699.2,0.1,-1
6.234,0.7,0.6993,1675.47,0.1,1
6.284,0.7,0.69953,1675.96,0.1,1
6.334,0.7,0.69982,1675.96,0.1,1
6.384,0.7,0.69983,1676.23,0.1,1
6.435,0.7,0.69987,1676.23,0.1,1
6.485,0.7,0.69996,1676.23,0.1,1
6.536,0.7,0.6999,1676.45,0.1,1
6.585,0.7,0.69988,1677,0.1,1
6.635,0.7,0.69968,1676.67,0.1,1
6.684,0.7,0.69963,1677.17,0.1,1
6.735,0.7,0.69935,1677.17,0.1,1
6.784,0.7,0.69909,1677.17,0.1,1
6.835,0.7,0.69893,1677.55,0.1,1
6.884,0.7,0.69895,1677.66,0.1,1
6.934,0.7,0.6988,1677.66,0.1,1
6.985,0.7,0.69867,1678.21,0.1,1
7.035,0.7,0.69883,1678.21,0.1,1
7.084,0.7,0.6991,1678.21,0.1,1
7.134,0.7,0.69927,1680.19,0.1,1
7.181,0.7,0.69916,1681.29,0.1,1
7.2,0.7,0.70178,1699.2,0.1,-1
7.233,0.7,0.69929,1681.07,0.1,1
7.285,0.7,0.6995,1681.07,0.1,1
7.335,0.7,0.6995,1682.72,0.1,1
7.386,0.7,0.69949,1682.72,0.1,1
7.435,0.7,0.69983,1683.32,0.1,1
7.485,0.7,0.70021,1684.09,0.1,1
7.535,0.7,0.70045,1684.09,0.1,1
7.585,0.7,0.70057,1684.09,0.1,1
7.636,0.7,0.70081,1685.13,0.1,1
7.685,0.7,0.70086,1685.13,0.1,1
7.738,0.7,0.70059,1685.41,0.1,1
7.786,0.7,0.70047,1685.19,0.1,1
7.838,0.7,0.70051,1685.13,0.1,1
7.886,0.7,0.70028,1684.75,0.1,1
7.937,0.7,0.70017,1684.97,0.1,1
7.986,0.7,0.69994,1684.97,0.1,1
8.036,0.7,0.6996,1684.97,0.1,1
8.087,0.7,0.69919,1685.24,0.1,1
8.137,0.7,0.69922,1685.24,0.1,1
8.186,0.7,0.69942,1685.85,0.1,1
8.2,0.7,0.70043,1699.2,0.1,-1
8.237,0.7,0.69935,1685.85,0.1,1
8.288,0.7,0.69945,1687.71,0.1,1
8.338,0.7,0.69977,1687.71,0.1,1
8.387,0.7,0.69975,1689.03,0.1,1
8.434,0.7,0.69989,1689.03,0.1,1
8.484,0.7,0.70007,1689.03,0.1,1
8.534,0.7,0.70022,1690.13,0.1,1
8.583,0.7,0.70022,1690.02,0.1,1
8.637,0.7,0.70004,1690.3,0.1,1
8.686,0.7,0.70004,1690.3,0.1,1
8.736,0.7,0.69973,1690.68,0.1,1
8.786,0.7,0.6999,1691.01,0.1,1
8.837,0.7,0.69996,1690.96,0.1,1
8.887,0.7,0.69996,1691.01,0.1,1
8.933,0.7,0.69978,1691.29,0.1,1
8.985,0.7,0.69974,1691.4,0.1,1
9.034,0.7,0.70002,1691.94,0.1,1
9.084,0.7,0.70013,1691.94,0.1,1
9.135,0.7,0.70026,1692.05,0.1,1
9.184,0.7,0.70036,1692.6,0.1,1
9.186,0.7,0.6994,1699.2,0.1,-1
9.234,0.7,0.70047,1692.77,0.1,1
9.284,0.7,0.70036,1693.04,0.1,1
9.334,0.7,0.70034,1693.26,0.1,1
9.384,0.7,0.70016,1693.48,0.1,1
9.434,0.7,0.69981,1693.54,0.1,1
9.484,0.7,0.69967,1693.54,0.1,1
9.534,0.7,0.69948,1693.7,0.1,1
9.584,0.7,0.69945,1693.92,0.1,1
9.633,0.7,0.6996,1693.7,0.1,1
9.685,0.7,0.69971,1693.7,0.1,1
9.734,0.7,0.69977,1693.7,0.1,1
9.785,0.7,0.69994,1694.75,0.1,1
9.834,0.7,0.70012,1694.75,0.1,1
9.885,0.7,0.70023,1694.75,0.1,1
9.934,0.7,0.70014,1696.01,0.1,1
9.987,0.7,0.6999,1696.01,0.1,1
9.995,0.7,0.69887,1699.2,0.1,-1
10.034,0.7,0.69989,1696.17,0.1,1
10.086,0.7,0.70007,1696.28,0.1,1
10.136,0.7,0.70003,1696.39,0.1,1
10.186,0.7,0.70011,1696.45,0.1,1
10.234,0.7,0.70009,1696.45,0.1,1
10.285,0.7,0.69977,1696.5,0.1,1
10.334,0.7,0.69958,1696.72,0.1,1
10.384,0.7,0.69968,1696.72,0.1,1
10.434,0.7,0.6996,1696.78,0.1,1
10.483,0.7,0.69966,1696.78,0.1,1
10.534,0.7,0.69956,1696.89,0.1,1
10.585,0.7,0.699195,1697.96,0.1,1
10.635,0.7,0.69918,1696.72,0.1,1
10.683,0.7,0.69928,1697.05,0.1,1
10.734,0.7,0.69927,1697.33,0.1,1
10.786,0.7,0.69923,1697.33,0.1,1
10.837,0.7,0.69937,1697.33,0.1,1
10.888,0.7,0.69939,1697.82,0.1,1
10.91,0.7,0.69907,1698.87,0.1,1
10.936,0.7,0.69931,1698.04,0.1,1
10.988,0.7,0.69932,1698.43,0.1,1
11,0.7,0.69925,1698.43,0.1,1
