攻角,MA,实际MA,实际转速,角速度,label
8.652000000000001,0.9,0.8998700000000001,2019.12,0.2,1
8.752,0.9,0.8999299999999999,2019.12,0.2,1
8.856,0.9,0.9001299999999999,2021.37,0.2,1
8.952,0.9,0.9003200000000001,2022.91,0.2,1
9.056000000000001,0.9,0.90046,2022.91,0.2,1
9.158,0.9,0.9006299999999999,2024.34,0.2,1
9.252,0.9,0.90071,2025.98,0.2,1
9.272,0.9,0.90189,2032.3,0.2,-1
9.352,0.9,0.90065,2026.59,0.2,1
9.454,0.9,0.90079,2026.59,0.2,1
9.558,0.9,0.90102,2027.03,0.2,1
9.658,0.9,0.90125,2028.07,0.2,1
9.746,0.9,0.90161,2031.92,0.2,-1
9.758,0.9,0.90125,2028.07,0.2,1
9.856,0.9,0.9012700000000001,2029.28,0.2,1
9.954,0.9,0.90144,2029.28,0.2,1
9.97,0.9,0.90146,2030.87,0.2,1
10.0,0.9,0.90146,2030.87,0.2,1
